,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,MAX,MIN,DEWP,SLP,STP,WDSP,MXSPD,PRCP,SNDP,Fog,Rain or Drizzle,Snow or Ice Pellets,Hail,Thunder,Tornado or Funnel Cloud,Median age,Immigrants,RH,SLP-STP,MSXPD-WDSP,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
293,20618,Salmonella,2014/7/25,2014/9/12,11,MS,Mississippi,Hinds,,,,,,,,,,,,,,,,,,,79.513,90.592,71.341,71.435,1015.664,1005.554,2.875,8.855,0.1004,0.0,0.07,0.45,0.0,0.0,0.16,0.0,33.41054795,11773.52603,76.43703758259365,10.110000000000014,5.98,37771.55479,6.34940977,0.286377403,283.2151948
294,20645,Salmonella,2014/10/4,2014/10/5,42,WI,Wisconsin,Dane,Rock,,,,,,,,,,,,,,,,,,43.275,50.45,35.7,32.025,1005.6,975.125,8.05,13.025,0.3375,0.0,0.0,0.5,0.25,0.0,0.0,0.0,36.5859589,21550.13699,64.2488454713433,30.475000000000023,4.975,55672.93151,5.94334534,0.572717314,319.7433745
295,20658,Salmonella,2014/10/15,2014/10/16,75,FL,Florida,Liberty,,,,,,,,,,,,,,,,,,,66.935,77.39,56.665,36.93,1014.58,1011.7,5.13,10.935,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.57424658,1254.328767,33.05708950878273,2.8799999999999955,5.805000000000001,39536.17397,2.909990514,3.811153158,9.941527198
296,20671,Salmonella,2014/8/2,2014/8/2,40,MI,Michigan,Hillsdale,,,,,,,,,,,,,,,,,,,68.4,81.0,56.5,59.3,1015.1529541015625,977.6,1.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40684932,2253.378082,72.74520133925286,37.55295410156248,2.9999999999999996,41934.40822,4.878405851,1.597220198,77.5552481
297,20752,Salmonella,2014/9/27,2014/9/27,6,MT,Montana,Deer Lodge,,,,,,,,,,,,,,,,,,,54.56,71.4,50.15,46.18,1015.93,872.34,5.95,14.72,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.93013699,958.1917808,73.27147061978602,143.58999999999992,8.77,39493.38356,9.310148841,2.695161721,12.59156924
298,20897,Salmonella,2014/9/13,2014/9/13,9,SC,South Carolina,Beaufort,,,,,,,,,,,,,,,,,,,82.6,89.76666667,75.73333333,75.73333333,1017.3,1015.8,1.633333333,6.033333333,0.0,0.0,0.0,0.333333333,0.0,0.0,0.333333333,0.0,41.64931507,17346.07945,79.86220268237655,1.5,4.4,57309.72877,9.017782869,0.38889574,288.5393468
299,20924,Salmonella,2014/5/1,2014/5/22,13,OH,Ohio,Carroll,Cuyahoga,Geauga,Portage,Summit,Trumbull,,,,,,,,,,,,,,59.2175,69.79477273,49.47163636,46.98172727,1015.539067,979.3896023,6.942636364,14.23390909,0.13282702,0.0,0.072727273,0.581818182,0.004545455,0.004545455,0.2,0.0,41.51458904,15172.09155,63.850018037504476,36.14946470000007,7.291272725999999,50742.30388,6.234387193,0.296905739,844.0522781
300,21122,Salmonella,2014/10/25,2014/10/29,11,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,57.66666667,68.73333333,49.90333333,40.33333333,1012.03,989.5933333,11.00333333,19.77333333,0.011666667,0.0,0.0,0.066666667,0.0,0.0,0.033333333,0.0,35.53561644,173414.3699,52.338803449766814,22.436666699999932,8.77,54597.86301,5.647750488,0.097554243,5516.723536
301,21147,Salmonella,2014/11/28,2014/11/29,6,IA,Iowa,Johnson,,,,,,,,,,,,,,,,,,,27.8,42.1,17.0,23.55,1013.75,988.3,5.6,9.05,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,29.51780822,16254.46575,83.80004112914752,25.450000000000045,3.450000000000001,53562.99315,7.623619228,0.382922579,218.6835805
302,21358,Salmonella,2014/10/26,2014/10/26,5,ME,Maine,Franklin,,,,,,,,,,,,,,,,,,,45.54,57.44,35.9,40.76,996.94,962.31,3.95,10.96,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99041096,1378.391781,83.25452404104844,34.63000000000011,7.010000000000001,41633.05205,6.354624211,1.701817961,18.06163185
303,21511,Salmonella,2014/12/8,2014/12/8,56,GA,Georgia,Fulton,,,,,,,,,,,,,,,,,,,45.2,62.1,39.9,25.8,1025.9,995.2,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.31890411,87740.31507,46.26477566388452,30.700000000000045,6.0,56843.45205,5.957948585,0.18100087,1803.362168
304,21623,Salmonella,2014/9/16,2014/9/18,25,HI,Hawaii,Kauai,,,,,,,,,,,,,,,,,,,80.31666667,87.55,72.36666667,70.36666667,1014.033333,1011.25,5.683333333,10.3,0.03,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,41.57123288,2967.986301,71.80825937013475,2.7833329999999705,4.6166666670000005,62309.17808,9.647136695,2.097016855,109.8831166
305,21668,Salmonella,2014/7/18,2014/8/16,18,MD,Maryland,Baltimore City,,,,,,,,,,,,,,,,,,,75.48,81.97666667,69.34333333,60.36,1016.24,1015.773333,4.296666667,8.32,0.109166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,38482.65068,59.478113450406575,0.4666670000000295,4.023333333,41565.13973,5.597084008,0.066232106,7682.0836
306,21669,Salmonella,2014/8/19,2014/8/19,5,MD,Maryland,Baltimore County,,,,,,,,,,,,,,,,,,,75.55,81.7,69.35,68.2,1010.6,1010.3,5.05,11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,44398.4411,78.01563242604661,0.3000000000000682,6.3999999999999995,66652.67397,4.624713954,0.105555868,1360.96461
307,214671,Salmonella,2014/8/13,2014/8/14,10,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,66.775,74.65833333,60.44166667,55.16666667,1016.725,994.3,7.283333333,15.10833333,0.0075,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,35.57643836,174124.263,66.29358769336702,22.425000000000068,7.824999997000001,54655.0137,5.645698432,0.095216079,5520.06048
308,230338,Salmonella,2014/6/8,2014/6/18,22,IN,Indiana,Hamilton,,,,,,,,,,,,,,,,,,,70.27,80.66818182,60.23545455,59.16454545,1013.363636,982.6136364,7.869090909,14.88090909,0.18,0.0,0.0,0.545454545,0.0,0.0,0.090909091,0.0,35.85506849,21066.12877,67.91652064439752,30.749999600000024,7.011818181,83661.33425,4.688644291,0.136928494,727.1447735
309,230418,Salmonella,2014/9/27,2014/9/29,5,WA,Washington,Pierce,,,,,,,,,,,,,,,,,,,57.475,66.96666667,49.75833333,52.55555556,1017.0,1005.411111,3.05,10.58888889,0.106666667,0.0,0.583333333,0.416666667,0.0,0.0,0.0,0.0,35.8,56795.59178,83.62584525848837,11.588888999999995,7.53888889,59334.56986,5.526644007,0.369456413,483.5564992
310,230721,Salmonella,2015/2/14,2015/3/3,39,MT,Montana,Yellowstone,,,,,,,,,,,,,,,,,,,27.25555556,43.30555556,17.51111111,14.34444444,1023.705556,895.1833333,9.6,18.13333333,0.013888889,0.377777778,0.111111111,0.055555556,0.5,0.0,0.0,0.0,38.01465753,10075.76438,57.71429707943256,128.52222270000004,8.53333333,52646.77671,6.671634035,0.480808221,58.26888204
311,230812,Salmonella,2014/4/16,2014/4/16,8,AL,Alabama,Baldwin,,,,,,,,,,,,,,,,,,,51.34285714,61.4,42.11428571,35.65,1021.55,1021.0,7.766666667,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71287671,13483.61918,54.83191361526563,0.5499999999999545,8.873333333000001,50194.03562,6.913161077,0.633409902,119.5240403
312,246466,Salmonella,2014/6/4,2014/6/5,54,AL,Alabama,Franklin,,,,,,,,,,,,,,,,,,,75.65,86.1,67.35,65.24369049072266,1014.6914672851562,999.431884765625,5.385369300842285,11.677349090576172,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.41479452,2016.491781,70.21048891910682,15.25958251953125,6.291979789733887,35861.11644,2.911154644,1.819604038,49.95783989
313,262150,Salmonella,2014/3/15,2014/3/19,6,NJ,New Jersey,Hudson,,,,,,,,,,,,,,,,,,,36.494,44.362,30.568,1.516,1019.032,1012.94,0.684,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.47917808,37373.0,22.2162427428196,6.0919999999999845,11.076,58862.43562,5.178422396,0.07527168,14131.6078
314,262167,Salmonella,2015/1/22,2015/1/23,5,MI,Michigan,Kent,,,,,,,,,,,,,,,,,,,28.0,31.45,24.1,21.7,1025.45,995.05,7.7,12.4,0.03,3.9,0.0,0.0,0.5,0.0,0.0,0.0,34.79383562,33868.62329,76.87244379699652,30.40000000000009,4.7,53041.60959,6.14178371,0.699940923,734.5718278
315,262176,Salmonella,2014/5/2,2014/5/24,11,NJ,New Jersey,Atlantic,Burlington,Camden,,,,,,,,,,,,,,,,,61.59086957,72.18447205,52.53503106,45.21147826,1016.023789,1013.321848,3.586770186,11.89173913,0.038198758,0.0,0.099378882,0.322981366,0.0,0.0,0.062111801,0.0,39.76949772,18124.44749,54.88972338112733,2.7019409999999198,8.304968943999999,65101.99452,6.710485674,0.216047784,1125.716436
316,262188,Salmonella,2014/11/11,2014/11/15,145,MA,Massachusetts,Hampden,,,,,,,,,,,,,,,,,,,40.81,53.05,27.81,30.96,1018.11,1008.0,4.6,12.6,0.024,0.0,0.2,0.2,0.2,0.0,0.0,0.0,38.7,17456.46849,67.67116770917457,10.110000000000014,8.0,49217.87945,6.166558452,0.326223968,753.9867022
317,262240,Salmonella,2014/4/24,2014/5/5,5,CA,California,Orange,,,,,,,,,,,,,,,,,,,69.75555556,85.26388889,56.65833333,42.98611111,1014.025,1011.772222,5.827777778,13.57777778,0.016111111,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,36.60178082,134374.2329,37.98264778041688,2.252777999999921,7.750000002,75809.41918,5.587902932,0.306945825,3889.619073
318,262274,Salmonella,2015/1/25,2015/2/1,6,TX,Texas,Ellis,,,,,,,,,,,,,,,,,,,54.9625,67.3,44.225,39.4375,1017.5208129882812,995.1875,7.0875,14.1125,0.05,0.0,0.0,0.25,0.0,0.0,0.0,0.0,35.68438356,8870.749315,55.73474541682698,22.33331298828125,7.025,62420.7274,4.124904654,0.577090122,167.6705549
319,262291,Salmonella,2014/9/14,2014/9/16,36,CA,California,Kern,,,,,,,,,,,,,,,,,,,83.85,99.24444444,66.05,44.10555556,1008.833333,936.6166667,4.9,12.71666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85863014,44972.33973,24.871010350659873,72.21666630000004,7.81666667,48558.44932,5.388257814,9.311295797,104.6489087
320,262301,Salmonella,2014/8/14,2014/8/14,33,CA,California,Placer,,,,,,,,,,,,,,,,,,,71.7,83.73333333,61.33333333,50.53333333,1013.3,924.1,5.3,10.93333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.51424658,23192.43288,47.266819920352745,89.19999999999993,5.63333333,73114.2,5.054296182,0.18026441,254.4788721
321,262304,Salmonella,2015/2/3,2015/2/17,7,NV,Nevada,Washoe,,,,,,,,,,,,,,,,,,,43.98444444,58.03111111,32.29777778,29.88,1019.54,858.6933333,6.113333333,17.2,0.064666667,0.0,0.044444444,0.222222222,0.0,0.0,0.022222222,0.0,37.58876712,27713.49589,57.3181482051207,160.84666670000001,11.086666667,52874.49315,7.031086542,0.101440437,68.93494622
322,262350,Salmonella,2015/3/10,2015/3/12,9,MN,Minnesota,Dakota,,,,,,,,,,,,,,,,,,,45.11666667,59.71666667,31.71666667,31.1,1021.1790771484375,997.85,5.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.46164384,25617.23288,57.68962652250722,23.329077148437477,8.8,75457.30137,5.159063506,0.232496508,725.5689974
323,262464,Salmonella,2014/10/20,2014/11/19,11,MI,Michigan,Barry,Calhoun,Jackson,Kalamazoo,Oakland,,,,,,,,,,,,,,,40.8643318,49.910553,32.35820276,30.80082949,1016.885419,983.2762212,7.72562212,14.31705069,0.02850384,0.038709677,0.087557604,0.34562212,0.267281106,0.0,0.013824885,0.0,39.19747945,22257.95671,67.0941309694018,33.60919779999995,6.591428570000001,50546.35671,6.217237293,0.616238578,475.4607473
324,262514,Salmonella,2015/2/28,2015/3/7,8,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,21.21666667,30.28125,13.24791667,10.30416667,1027.76875,1002.983333,9.8875,17.25416667,0.003541667,0.71875,0.020833333,0.0625,0.125,0.0,0.0,0.0,35.86575342,178616.7534,62.12676843621776,24.78541699999994,7.366666670000001,55178.56849,5.648384625,0.092059987,5537.670675
325,262555,Salmonella,2015/3/1,2015/3/5,7,MN,Minnesota,Blue Earth,Hennepin,,,,,,,,,,,,,,,,,,13.625,24.22,4.67,3.365,1025.32,989.705,9.455,17.56,0.018,0.3,0.15,0.0,0.15,0.0,0.0,0.0,33.1169863,44537.88219,62.89195995476733,35.614999999999895,8.104999999999999,57957.26712,6.538613476,0.553626542,1123.222426
326,262619,Salmonella,2014/11/8,2014/11/8,27,SC,South Carolina,Aiken,,,,,,,,,,,,,,,,,,,44.9,60.8,33.8,37.6,1020.6041259765625,998.5,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.34356164,8356.591781,75.402057255352,22.1041259765625,5.2,44666.98356,5.384320707,1.136007421,151.1591722
327,263258,Salmonella,2015/4/25,2015/4/26,5,IL,Illinois,Winnebago,,,,,,,,,,,,,,,,,,,45.45,59.0,30.1,31.55,1012.95,985.8,10.6,17.0,0.115,0.0,0.0,0.5,0.0,0.0,0.0,0.0,39.10506849,11092.73973,58.0115416403708,27.15000000000009,6.4,48002.86027,5.23970494,0.289259636,566.7391064
